test_case,quantity,method_name,total_time,cumulative_time,per_call_time
HST,100,CreateTree,2.0000000000000003e-06,0.0019435000000000001,0.0019435000000000001
HST,100,CreateTreeAux,9.11e-05,0.0019346,3.070793650793651e-05
HST,100,CreateTreeAux,9.11e-05,0.0019346,3.070793650793651e-05
HST,100,Start,3.2000000000000003e-06,0.0022110000000000003,0.0022110000000000003
HST,100,CreateTree,1.8000000000000001e-06,0.0017522000000000002,0.0017522000000000002
HST,100,CreateTreeAux,7.64e-05,0.0017454,2.7704761904761905e-05
HST,100,CreateTreeAux,7.64e-05,0.0017454,2.7704761904761905e-05
HST,100,Start,3.8e-06,0.0021367,0.0021367
HST,100,CreateTree,1.7e-06,0.0016688,0.0016688
HST,100,CreateTreeAux,7.630000000000001e-05,0.0016612,2.6368253968253968e-05
HST,100,CreateTreeAux,7.630000000000001e-05,0.0016612,2.6368253968253968e-05
HST,100,Start,3.3e-06,0.0024346000000000003,0.0024346000000000003
HST,100,CreateTree,1.9e-06,0.0019675,0.0019675
HST,100,CreateTreeAux,9.22e-05,0.0019589,3.1093650793650796e-05
HST,100,CreateTreeAux,9.22e-05,0.0019589,3.1093650793650796e-05
HST,100,Start,4.6e-06,0.0040889,0.0040889
HST,100,CreateTree,2.8000000000000003e-06,0.0034638000000000004,0.0034638000000000004
HST,100,CreateTreeAux,0.0001133,0.0034515,5.478571428571429e-05
HST,100,CreateTreeAux,0.0001133,0.0034515,5.478571428571429e-05
HST,100,Start,3.6000000000000003e-06,0.0024688,0.0024688
HST,100,CreateTree,2.0000000000000003e-06,0.0019207,0.0019207
HST,100,CreateTreeAux,8.790000000000001e-05,0.0019129000000000001,3.0363492063492065e-05
HST,100,CreateTreeAux,8.790000000000001e-05,0.0019129000000000001,3.0363492063492065e-05
HST,100,Start,3.2000000000000003e-06,0.0022842,0.0022842
HST,100,CreateTree,1.8000000000000001e-06,0.0018312,0.0018312
HST,100,CreateTreeAux,7.730000000000001e-05,0.0018237000000000001,2.894761904761905e-05
HST,100,CreateTreeAux,7.730000000000001e-05,0.0018237000000000001,2.894761904761905e-05
HST,100,Start,2.9e-06,0.0022512,0.0022512
HST,100,CreateTree,1.7e-06,0.0018296,0.0018296
HST,100,CreateTreeAux,8.520000000000001e-05,0.0018231,2.893809523809524e-05
HST,100,CreateTreeAux,8.520000000000001e-05,0.0018231,2.893809523809524e-05
HST,100,Start,3.5000000000000004e-06,0.0029367,0.0029367
HST,100,CreateTree,2.5e-06,0.0023954000000000002,0.0023954000000000002
HST,100,CreateTreeAux,0.0001033,0.0023867000000000003,3.788412698412699e-05
HST,100,CreateTreeAux,0.0001033,0.0023867000000000003,3.788412698412699e-05
HST,100,Start,4.2000000000000004e-06,0.0028456,0.0028456
HST,100,CreateTree,2.3e-06,0.0022435000000000003,0.0022435000000000003
HST,100,CreateTreeAux,0.000101,0.0022347,3.547142857142857e-05
HST,100,CreateTreeAux,0.000101,0.0022347,3.547142857142857e-05
HST,100,Start,4.2000000000000004e-06,0.0027052,0.0027052
HST,100,CreateTree,2.0000000000000003e-06,0.002108,0.002108
HST,100,CreateTreeAux,9.95e-05,0.0020993,3.332222222222222e-05
HST,100,CreateTreeAux,9.95e-05,0.0020993,3.332222222222222e-05
HST,100,Start,3.9e-06,0.0028179000000000004,0.0028179000000000004
HST,100,CreateTree,2.1000000000000002e-06,0.0022783,0.0022783
HST,100,CreateTreeAux,9.09e-05,0.0022709,3.604603174603175e-05
HST,100,CreateTreeAux,9.09e-05,0.0022709,3.604603174603175e-05
HST,100,Start,4.1000000000000006e-06,0.0025457,0.0025457
HST,100,CreateTree,2.1000000000000002e-06,0.0019983,0.0019983
HST,100,CreateTreeAux,9.360000000000001e-05,0.0019898000000000003,3.158412698412699e-05
HST,100,CreateTreeAux,9.360000000000001e-05,0.0019898000000000003,3.158412698412699e-05
HST,100,Start,3.8e-06,0.002442,0.002442
HST,100,CreateTree,2.1000000000000002e-06,0.0019111000000000002,0.0019111000000000002
HST,100,CreateTreeAux,9e-05,0.0019036,3.0215873015873017e-05
HST,100,CreateTreeAux,9e-05,0.0019036,3.0215873015873017e-05
HST,100,Start,3.7e-06,0.0024146000000000003,0.0024146000000000003
HST,100,CreateTree,2.0000000000000003e-06,0.0019164000000000002,0.0019164000000000002
HST,100,CreateTreeAux,9.1e-05,0.0019091000000000002,3.0303174603174605e-05
HST,100,CreateTreeAux,9.1e-05,0.0019091000000000002,3.0303174603174605e-05
HST,100,Start,3.4e-06,0.0023988,0.0023988
HST,100,CreateTree,1.9e-06,0.0019022000000000002,0.0019022000000000002
HST,100,CreateTreeAux,8.92e-05,0.0018950000000000002,3.0079365079365083e-05
HST,100,CreateTreeAux,8.92e-05,0.0018950000000000002,3.0079365079365083e-05
HST,100,Start,3.3e-06,0.0024311000000000003,0.0024311000000000003
HST,100,CreateTree,2.0000000000000003e-06,0.0019266,0.0019266
HST,100,CreateTreeAux,8.94e-05,0.0019183000000000002,3.044920634920635e-05
HST,100,CreateTreeAux,8.94e-05,0.0019183000000000002,3.044920634920635e-05
HST,100,Start,3.6000000000000003e-06,0.0023782,0.0023782
HST,100,CreateTree,1.7e-06,0.0018671,0.0018671
HST,100,CreateTreeAux,8.31e-05,0.0018591,2.950952380952381e-05
HST,100,CreateTreeAux,8.31e-05,0.0018591,2.950952380952381e-05
HST,100,Start,3e-06,0.0019526,0.0019526
HST,100,CreateTree,1.4000000000000001e-06,0.0015142,0.0015142
HST,100,CreateTreeAux,7.060000000000001e-05,0.0015081,2.393809523809524e-05
HST,100,CreateTreeAux,7.060000000000001e-05,0.0015081,2.393809523809524e-05
HST,100,Start,2.5e-06,0.0016593,0.0016593
HST,100,CreateTree,1.4000000000000001e-06,0.0012946000000000001,0.0012946000000000001
HST,100,CreateTreeAux,6.0700000000000005e-05,0.0012893000000000002,2.0465079365079367e-05
HST,100,CreateTreeAux,6.0700000000000005e-05,0.0012893000000000002,2.0465079365079367e-05
HST,100,Start,2.5e-06,0.0021187000000000003,0.0021187000000000003
HST,100,CreateTree,1.2000000000000002e-06,0.0017889000000000002,0.0017889000000000002
HST,100,CreateTreeAux,6.0200000000000006e-05,0.0017840000000000002,2.831746031746032e-05
HST,100,CreateTreeAux,6.0200000000000006e-05,0.0017840000000000002,2.831746031746032e-05
HST,100,Start,2.3e-06,0.0015714000000000001,0.0015714000000000001
HST,100,CreateTree,1.1e-06,0.0012413,0.0012413
HST,100,CreateTreeAux,5.86e-05,0.0012369,1.9633333333333334e-05
HST,100,CreateTreeAux,5.86e-05,0.0012369,1.9633333333333334e-05
HST,100,Start,2.1000000000000002e-06,0.0015731,0.0015731
HST,100,CreateTree,1.4000000000000001e-06,0.0012449000000000002,0.0012449000000000002
HST,100,CreateTreeAux,5.7100000000000006e-05,0.0012403000000000002,1.968730158730159e-05
HST,100,CreateTreeAux,5.7100000000000006e-05,0.0012403000000000002,1.968730158730159e-05
HST,100,Start,2.2e-06,0.0016557000000000002,0.0016557000000000002
HST,100,CreateTree,1.6000000000000001e-06,0.001319,0.001319
HST,100,CreateTreeAux,5.8e-05,0.0013134000000000002,2.084761904761905e-05
HST,100,CreateTreeAux,5.8e-05,0.0013134000000000002,2.084761904761905e-05
HST,100,Start,2.3e-06,0.0015684000000000002,0.0015684000000000002
HST,100,CreateTree,1.2000000000000002e-06,0.0012362,0.0012362
HST,100,CreateTreeAux,5.81e-05,0.0012315000000000002,1.954761904761905e-05
HST,100,CreateTreeAux,5.81e-05,0.0012315000000000002,1.954761904761905e-05
HST,100,Start,2.2e-06,0.0015727,0.0015727
HST,100,CreateTree,1.3e-06,0.0012409,0.0012409
HST,100,CreateTreeAux,5.72e-05,0.0012352,1.960634920634921e-05
HST,100,CreateTreeAux,5.72e-05,0.0012352,1.960634920634921e-05
HST,100,Start,2.2e-06,0.0015847,0.0015847
HST,100,CreateTree,1.2000000000000002e-06,0.0012515,0.0012515
HST,100,CreateTreeAux,5.6200000000000004e-05,0.0012468000000000002,1.9790476190476193e-05
HST,100,CreateTreeAux,5.6200000000000004e-05,0.0012468000000000002,1.9790476190476193e-05
HST,100,Start,1.9e-06,0.0015638000000000002,0.0015638000000000002
HST,100,CreateTree,1.4000000000000001e-06,0.0012383000000000001,0.0012383000000000001
HST,100,CreateTreeAux,5.64e-05,0.0012334000000000002,1.957777777777778e-05
HST,100,CreateTreeAux,5.64e-05,0.0012334000000000002,1.957777777777778e-05
HST,100,Start,2.2e-06,0.0015660000000000001,0.0015660000000000001
HST,100,CreateTree,1.2000000000000002e-06,0.0012348,0.0012348
HST,100,CreateTreeAux,5.58e-05,0.0012302,1.9526984126984128e-05
HST,100,CreateTreeAux,5.58e-05,0.0012302,1.9526984126984128e-05
HST,100,Start,2.2e-06,0.0015642000000000002,0.0015642000000000002
HST,100,CreateTree,1.5e-06,0.0012301,0.0012301
HST,100,CreateTreeAux,5.5700000000000005e-05,0.0012250000000000002,1.944444444444445e-05
HST,100,CreateTreeAux,5.5700000000000005e-05,0.0012250000000000002,1.944444444444445e-05
HST,100,Start,2.0000000000000003e-06,0.0015691000000000001,0.0015691000000000001
HST,100,CreateTree,1.4000000000000001e-06,0.0012375,0.0012375
HST,100,CreateTreeAux,5.8800000000000006e-05,0.0012328,1.956825396825397e-05
HST,100,CreateTreeAux,5.8800000000000006e-05,0.0012328,1.956825396825397e-05
HST,100,Start,4.000000000000001e-06,0.0019175000000000002,0.0019175000000000002
HST,100,CreateTree,2.1000000000000002e-06,0.0013943,0.0013943
HST,100,CreateTreeAux,6.1000000000000005e-05,0.0013815000000000001,2.192857142857143e-05
HST,100,CreateTreeAux,6.1000000000000005e-05,0.0013815000000000001,2.192857142857143e-05
HST,100,Start,2.7e-06,0.0017731000000000001,0.0017731000000000001
HST,100,CreateTree,1.5e-06,0.0014348000000000002,0.0014348000000000002
HST,100,CreateTreeAux,6.35e-05,0.0014291,2.2684126984126984e-05
HST,100,CreateTreeAux,6.35e-05,0.0014291,2.2684126984126984e-05
HST,100,Start,2.6e-06,0.0016318,0.0016318
HST,100,CreateTree,1.5e-06,0.0012935000000000002,0.0012935000000000002
HST,100,CreateTreeAux,5.8700000000000004e-05,0.001288,2.0444444444444446e-05
HST,100,CreateTreeAux,5.8700000000000004e-05,0.001288,2.0444444444444446e-05
HST,100,Start,3.1000000000000004e-06,0.0017019000000000001,0.0017019000000000001
HST,100,CreateTree,2.1000000000000002e-06,0.0013643000000000001,0.0013643000000000001
HST,100,CreateTreeAux,6.1000000000000005e-05,0.0013576,2.154920634920635e-05
HST,100,CreateTreeAux,6.1000000000000005e-05,0.0013576,2.154920634920635e-05
HST,100,Start,2.9e-06,0.0017465,0.0017465
HST,100,CreateTree,1.4000000000000001e-06,0.001397,0.001397
HST,100,CreateTreeAux,6.53e-05,0.0013906,2.2073015873015874e-05
HST,100,CreateTreeAux,6.53e-05,0.0013906,2.2073015873015874e-05
HST,100,Start,2.3e-06,0.0016054,0.0016054
HST,100,CreateTree,1.4000000000000001e-06,0.0012605000000000001,0.0012605000000000001
HST,100,CreateTreeAux,5.9300000000000005e-05,0.0012554,1.9926984126984127e-05
HST,100,CreateTreeAux,5.9300000000000005e-05,0.0012554,1.9926984126984127e-05
HST,100,Start,4.3e-06,0.0018686000000000002,0.0018686000000000002
HST,100,CreateTree,2.1000000000000002e-06,0.0015027,0.0015027
HST,100,CreateTreeAux,7.15e-05,0.0014955,2.373809523809524e-05
HST,100,CreateTreeAux,7.15e-05,0.0014955,2.373809523809524e-05
HST,100,Start,3.2000000000000003e-06,0.0033115,0.0033115
HST,100,CreateTree,2.0000000000000003e-06,0.0028658000000000004,0.0028658000000000004
HST,100,CreateTreeAux,0.0001317,0.0028586,4.5374603174603176e-05
HST,100,CreateTreeAux,0.0001317,0.0028586,4.5374603174603176e-05
HST,100,Start,4.5e-06,0.002625,0.002625
HST,100,CreateTree,2.2e-06,0.0020759000000000003,0.0020759000000000003
HST,100,CreateTreeAux,9.49e-05,0.0020659000000000003,3.2792063492063495e-05
HST,100,CreateTreeAux,9.49e-05,0.0020659000000000003,3.2792063492063495e-05
HST,100,Start,3.7e-06,0.0023174000000000003,0.0023174000000000003
HST,100,CreateTree,1.9e-06,0.001806,0.001806
HST,100,CreateTreeAux,8.47e-05,0.0017988000000000001,2.8552380952380956e-05
HST,100,CreateTreeAux,8.47e-05,0.0017988000000000001,2.8552380952380956e-05
HST,100,Start,3e-06,0.0019799,0.0019799
HST,100,CreateTree,1.6000000000000001e-06,0.0015393000000000002,0.0015393000000000002
HST,100,CreateTreeAux,7.26e-05,0.0015329,2.433174603174603e-05
HST,100,CreateTreeAux,7.26e-05,0.0015329,2.433174603174603e-05
HST,100,Start,3.7e-06,0.0016999,0.0016999
HST,100,CreateTree,1.4000000000000001e-06,0.0013189,0.0013189
HST,100,CreateTreeAux,5.95e-05,0.0013136,2.0850793650793653e-05
HST,100,CreateTreeAux,5.95e-05,0.0013136,2.0850793650793653e-05
HST,100,Start,2.1000000000000002e-06,0.0015589,0.0015589
HST,100,CreateTree,1.3e-06,0.0012334000000000002,0.0012334000000000002
HST,100,CreateTreeAux,5.8200000000000005e-05,0.0012287,1.9503174603174603e-05
HST,100,CreateTreeAux,5.8200000000000005e-05,0.0012287,1.9503174603174603e-05
HST,100,Start,2.5e-06,0.0015878,0.0015878
HST,100,CreateTree,1.4000000000000001e-06,0.0012493,0.0012493
HST,100,CreateTreeAux,5.6500000000000005e-05,0.0012431,1.973174603174603e-05
HST,100,CreateTreeAux,5.6500000000000005e-05,0.0012431,1.973174603174603e-05
HST,100,Start,2.5e-06,0.0015760000000000001,0.0015760000000000001
HST,100,CreateTree,1.2000000000000002e-06,0.0012378,0.0012378
HST,100,CreateTreeAux,5.97e-05,0.0012321,1.955714285714286e-05
HST,100,CreateTreeAux,5.97e-05,0.0012321,1.955714285714286e-05
HST,100,Start,2.3e-06,0.001561,0.001561
HST,100,CreateTree,1.2000000000000002e-06,0.0012265000000000002,0.0012265000000000002
HST,100,CreateTreeAux,5.7300000000000004e-05,0.0012214,1.938730158730159e-05
HST,100,CreateTreeAux,5.7300000000000004e-05,0.0012214,1.938730158730159e-05
HST,100,Start,2.3e-06,0.0015849000000000002,0.0015849000000000002
HST,100,CreateTree,1.3e-06,0.0012502000000000001,0.0012502000000000001
HST,100,CreateTreeAux,6e-05,0.0012447,1.9757142857142857e-05
HST,100,CreateTreeAux,6e-05,0.0012447,1.9757142857142857e-05
HST,100,Start,2.2e-06,0.0015733000000000001,0.0015733000000000001
HST,100,CreateTree,1.3e-06,0.0012436,0.0012436
HST,100,CreateTreeAux,5.95e-05,0.0012386,1.9660317460317462e-05
HST,100,CreateTreeAux,5.95e-05,0.0012386,1.9660317460317462e-05
HST,100,Start,2.4000000000000003e-06,0.0015701,0.0015701
HST,100,CreateTree,1.3e-06,0.001244,0.001244
